Date,Depth_m,Temp_C,DO_mgL
2007-08-07,13.9,13.68,7.24
2007-08-07,15.0,12.72,7.03
2007-08-07,16.1,12.07,6.51
2007-08-07,17.0,11.7,6.31
2007-08-07,18.0,11.23,5.86
2007-08-07,19.0,10.82,5.42
2007-08-07,20.0,10.57,5.19
2007-08-07,22.0,10.03,4.99
2007-08-07,24.0,9.51,4.72
2007-08-07,26.1,9.21,4.5
2007-08-07,28.0,9.07,4.2
2007-08-07,30.0,8.83,3.98
2007-08-07,35.0,8.57,2.93
2007-08-07,40.0,8.55,2.47
2007-08-07,43.6,8.54,1.73
2007-09-04,0.1,29.22,7.58
2007-09-04,1.0,29.24,7.68
2007-09-04,2.0,28.69,7.84
2007-09-04,3.0,28.64,7.87
2007-09-04,4.0,28.56,7.92
2007-09-04,5.0,28.51,7.83
2007-09-04,6.0,28.38,7.74
2007-09-04,7.0,28.17,7.54
2007-09-04,8.0,28.1,7.43
2007-09-04,9.0,26.52,6.79
2007-09-04,10.0,22.33,5.6
2007-09-04,11.0,19.56,5.99
2007-09-04,12.0,17.23,5.73
2007-09-04,13.0,15.9,5.89
2007-09-04,14.0,14.48,5.65
2007-09-04,15.0,13.84,5.46
2007-09-04,16.0,12.99,5.45
2007-09-04,17.0,12.29,5.08
2007-09-04,18.0,11.74,4.74
2007-09-04,19.0,11.5,4.55
2007-09-04,20.0,11.18,4.4
2007-09-04,22.0,10.58,4.14
2007-09-04,24.0,10.12,3.77
2007-09-04,26.0,9.64,3.44
2007-09-04,28.0,9.41,3.18
2007-09-04,30.0,9.13,2.6
2007-09-04,35.0,8.8,1.75
2007-09-04,40.0,8.73,1.21
2007-09-04,43.1,8.77,0.6
2007-10-02,0.1,23.88,8.14
2007-10-02,1.0,24.24,7.91
2007-10-02,2.0,24.23,7.81
2007-10-02,3.0,24.23,7.72
2007-10-02,4.0,24.23,7.63
2007-10-02,5.0,24.23,7.69
2007-10-02,6.0,24.23,7.66
2007-10-02,7.0,24.22,7.68
2007-10-02,8.0,24.23,7.6
2007-10-02,9.0,24.21,7.56
2007-10-02,10.0,24.21,7.55
2007-10-02,11.0,22.17,8.43
2007-10-02,12.0,22.17,8.37
2007-10-02,13.0,21.86,8.42
2007-10-02,14.0,16.17,4.28
2007-10-02,15.0,14.28,3.64
2007-10-02,16.0,12.74,3.58
2007-10-02,17.0,10.88,3.55
2007-10-02,18.0,10.3,3.4
2007-10-02,19.0,9.61,3.36
2007-10-02,20.0,9.48,3.07
2007-10-02,22.0,8.2,2.85
2007-10-02,24.0,8.58,2.35
2007-10-02,26.0,9.61,1.59
2007-10-02,28.0,9.34,1.1
2007-10-02,30.0,8.89,0.85
2007-10-02,32.5,8.1,0.37
2008-04-09,0.1,14.28,10.45
2008-04-09,1.0,14.08,10.47
2008-04-09,2.0,13.89,10.44
2008-04-09,3.0,13.64,10.54
2008-04-09,4.0,13.58,10.62
2008-04-09,5.0,13.46,10.58
2008-04-09,6.0,13.3,10.65
2008-04-09,7.0,13.25,10.74
2008-04-09,8.0,13.22,10.66
2008-04-09,9.0,12.99,10.58
2008-04-09,10.0,12.59,10.51
2008-04-09,11.0,12.48,10.48
2008-04-09,12.0,12.08,10.42
2008-04-09,13.0,11.94,10.4
2008-04-09,14.0,11.75,10.31
2008-04-09,15.0,11.27,10.16
2008-04-09,16.0,10.95,10.1
2008-04-09,17.0,10.65,9.99
2008-04-09,18.0,10.04,9.81
2008-04-09,19.0,9.66,9.65
2008-04-09,20.0,9.43,9.3
2008-04-09,22.0,9.15,9.26
2008-04-09,24.0,8.96,8.84
2008-04-09,26.0,8.79,8.86
2008-04-09,28.0,8.63,8.91
2008-04-09,30.0,8.55,8.69
2008-04-09,35.0,8.33,8.15
2008-04-09,40.0,8.22,7.27
2008-04-09,41.6,8.17,5.65
2008-05-27,0.1,23.55,8.89
2008-05-27,1.0,23.41,8.73
2008-05-27,2.0,22.59,8.85
2008-05-27,3.0,22.06,9.16
2008-05-27,4.0,21.34,8.97
2008-05-27,5.0,20.02,9.12
2008-05-27,6.0,19.42,8.95
2008-05-27,7.0,18.85,8.75
2008-05-27,8.0,17.58,8.59
2008-05-27,9.0,16.53,8.62
2008-05-27,10.0,14.74,8.48
2008-05-27,11.0,13.29,8.31
2008-05-27,12.0,12.45,7.9
2008-05-27,13.0,11.72,7.53
2008-05-27,14.0,11.19,7.09
2008-05-27,15.0,10.79,6.95
2008-05-27,16.0,10.47,6.81
2008-05-27,17.0,10.19,6.75
2008-05-27,18.0,10.01,6.64
2008-05-27,19.0,9.83,6.54
2008-05-27,20.0,9.71,6.4
2008-05-27,22.0,9.49,6.29
2008-05-27,24.0,9.36,6.07
2008-05-27,26.0,9.22,6.07
2008-05-27,28.0,9.1,6.05
2008-05-27,30.0,8.97,5.85
2008-05-27,35.0,8.81,5.01
2008-05-27,38.1,8.74,4.46
2008-06-11,0.1,29.39,7.49
2008-06-11,1.0,29.35,7.44
2008-06-11,2.0,28.97,7.68
2008-06-11,3.0,28.8,7.56
2008-06-11,4.0,25.0,9.07
2008-06-11,5.0,23.85,9.28
2008-06-11,6.0,22.1,9.7
2008-06-11,7.0,20.67,9.73
2008-06-11,8.0,18.81,9.28
2008-06-11,9.0,17.49,8.42
2008-06-11,10.0,16.34,8.35
2008-06-11,11.0,14.68,7.98
2008-06-11,12.0,13.5,7.58
2008-06-11,13.0,12.71,7.2
2008-06-11,14.0,12.09,6.99
2008-06-11,15.0,11.56,6.7
2008-06-11,16.0,11.06,6.49
2008-06-11,17.0,10.76,6.27
2008-06-11,18.0,10.38,6.16
2008-06-11,19.0,10.14,6.04
2008-06-11,20.0,9.98,5.97
2008-06-11,22.0,9.71,5.92
2008-06-11,24.0,9.49,5.66
2008-06-11,26.0,9.3,5.52
2008-06-11,28.0,9.19,5.28
2008-06-11,30.0,9.1,5.1
2008-06-11,35.0,8.93,4.37
2008-06-11,40.0,8.86,3.81
2008-07-24,0.1,28.29,7.05
2008-07-24,1.0,28.24,6.67
2008-07-24,2.0,28.19,6.67
2008-07-24,3.0,28.15,6.7
2008-07-24,4.0,28.12,6.65
2008-07-24,5.0,28.1,6.41
2008-07-24,6.0,27.75,6.33
2008-07-24,7.0,24.94,6.95
2008-07-24,8.0,22.77,7.06
2008-07-24,9.0,20.28,6.77
2008-07-24,10.0,17.97,6.56
2008-07-24,11.0,16.99,5.62
2008-07-24,12.0,15.54,5.23
2008-07-24,13.0,13.98,4.85
2008-07-24,14.0,13.0,4.82
2008-07-24,15.0,11.96,4.71
2008-07-24,16.0,11.47,4.55
2008-07-24,17.0,10.92,4.49
2008-07-24,18.0,10.7,4.35
2008-07-24,19.0,10.42,4.08
2008-07-24,20.0,10.09,4.23
2008-07-24,22.0,9.84,4.06
2008-07-24,24.0,9.62,3.93
2008-07-24,26.0,9.32,3.95
2008-07-24,28.0,9.26,3.41
2008-07-24,30.0,9.03,3.22
2008-07-24,35.0,8.77,2.47
2008-07-24,40.0,8.67,1.62
2008-07-24,40.3,8.7,1.37
2008-08-13,0.1,27.29,7.52
2008-08-13,1.0,27.28,7.24
2008-08-13,2.0,27.28,7.06
2008-08-13,3.0,27.28,7.22
2008-08-13,4.0,27.27,7.04
2008-08-13,5.0,27.26,7.22
2008-08-13,6.0,27.26,7.13
2008-08-13,7.0,27.25,7.08
2008-08-13,8.0,27.24,6.92
2008-08-13,9.0,23.03,7.33
2008-08-13,10.0,20.02,6.41
2008-08-13,11.0,17.9,5.18
2008-08-13,12.0,15.87,5.02
2008-08-13,13.0,14.39,4.09
2008-08-13,14.0,13.71,4.03
2008-08-13,15.0,12.78,4.02
2008-08-13,16.0,12.14,3.75
2008-08-13,17.0,11.5,3.71
2008-08-13,18.0,11.22,3.64
2008-08-13,19.0,10.92,3.58
2008-08-13,20.0,10.74,3.42
2008-08-13,22.0,10.35,3.13
2008-08-13,24.0,10.1,3.07
2008-08-13,26.0,9.83,2.76
2008-08-13,28.0,9.65,2.57
2008-08-13,30.0,9.47,1.98
2008-08-13,35.0,9.28,1.07
2008-08-13,40.0,9.24,0.67
2008-09-11,0.1,26.89,7.77
2008-09-11,1.0,26.92,7.78
2008-09-11,2.0,26.92,7.77
2008-09-11,3.0,26.93,7.78
2008-09-11,4.0,26.92,7.79
2008-09-11,5.0,26.9,7.68
2008-09-11,6.0,26.88,7.71
2008-09-11,7.0,26.86,7.68
2008-09-11,8.0,26.86,7.68
2008-09-11,9.0,26.84,7.66
2008-09-11,10.0,26.79,7.55
2008-09-11,11.0,24.34,5.3
2008-09-11,12.0,21.39,3.69
2008-09-11,13.0,18.46,2.72
2008-09-11,14.0,16.34,2.5
2008-09-11,15.0,14.58,2.35
2008-09-11,16.0,13.89,2.25
2008-09-11,17.0,13.17,2.07
2008-09-11,18.0,12.56,2.11
2008-09-11,19.0,11.99,2.13
2008-09-11,20.0,11.7,2.14
2008-09-11,22.0,10.9,2.06
2008-09-11,24.0,10.46,1.86
2008-09-11,26.0,10.14,1.58
2008-09-11,28.0,9.93,1.16
2008-09-11,30.0,9.68,0.71
2008-09-11,35.0,9.49,0.21
2008-09-11,40.0,9.44,0.17
2008-10-08,0.1,22.61,8.99
2008-10-08,1.0,22.64,8.58
2008-10-08,2.0,22.67,8.79
2008-10-08,3.0,22.69,8.94
2008-10-08,4.0,22.68,8.42
2008-10-08,5.0,22.69,8.45
2008-10-08,6.0,22.69,8.44
2008-10-08,7.0,22.68,8.39
2008-10-08,8.0,22.67,8.42
2008-10-08,9.0,22.67,8.33
2008-10-08,10.0,22.66,8.39
2008-10-08,11.0,22.66,8.45
2008-10-08,12.0,22.65,8.52
2008-10-08,13.0,22.58,8.46
2008-10-08,14.0,22.1,7.44
2008-10-08,15.0,17.53,1.65
2008-10-08,16.0,15.24,1.57
2008-10-08,17.0,14.08,1.43
2008-10-08,18.0,13.08,1.37
2008-10-08,19.0,12.51,1.32
2008-10-08,20.0,12.08,1.28
2008-10-08,22.0,11.3,1.27
2008-10-08,24.0,10.9,1.08
2008-10-08,26.0,10.41,0.76
2008-10-08,28.0,10.15,0.52
2008-10-08,30.0,9.92,0.41
2008-10-08,35.0,9.68,0.31
2009-04-15,0.1,12.47,9.8
2009-04-15,1.0,12.36,9.97
2009-04-15,2.0,12.12,10.01
2009-04-15,3.0,11.99,10.02
2009-04-15,4.0,11.92,9.99
2009-04-15,5.0,11.89,9.82
2009-04-15,6.0,11.88,9.65
2009-04-15,7.0,11.8,9.88
2009-04-15,8.0,11.79,9.88
2009-04-15,9.0,11.75,9.77
2009-04-15,10.0,11.21,9.69
2009-04-15,11.0,10.94,9.74
2009-04-15,12.0,10.64,9.7
2009-04-15,13.0,10.12,9.48
2009-04-15,14.0,9.58,9.29
2009-04-15,15.0,9.0,9.17
2009-04-15,16.0,8.74,8.84
2009-04-15,17.0,8.54,8.82
2009-04-15,18.0,8.38,8.84
2009-04-15,19.0,8.26,8.81
2009-04-15,20.0,8.18,8.76
2009-04-15,22.0,7.93,8.72
2009-04-15,24.0,7.84,8.63
2009-04-15,26.0,7.76,8.58
2009-04-15,28.0,7.68,8.56
2009-04-15,30.0,7.65,8.6
2009-04-15,35.0,7.54,8.62
2009-04-15,40.0,7.48,7.77
2009-05-27,0.1,21.65,8.66
2009-05-27,1.0,21.54,8.33
2009-05-27,2.0,21.45,7.88
2009-05-27,3.0,21.13,8.17
2009-05-27,4.0,21.04,8.03
2009-05-27,5.0,20.68,7.95
2009-05-27,6.0,20.19,7.83
2009-05-27,7.0,19.9,7.74
2009-05-27,8.0,19.25,7.76
2009-05-27,9.0,17.59,7.7
2009-05-27,10.0,14.82,8.21
2009-05-27,11.0,13.24,8.14
2009-05-27,12.0,12.84,7.51
2009-05-27,13.0,12.47,7.71
2009-05-27,14.0,12.07,7.45
2009-05-27,15.0,11.27,7.08
2009-05-27,16.0,10.68,7.22
2009-05-27,17.0,10.37,6.76
2009-05-27,18.0,10.07,6.63
2009-05-27,19.0,9.63,6.51
2009-05-27,20.0,9.43,6.24
2009-05-27,22.0,8.85,6.3
2009-05-27,24.0,8.54,6.26
2009-05-27,26.0,8.36,6.37
2009-05-27,28.0,8.25,6.11
2009-05-27,30.0,8.14,6.07
2009-05-27,35.0,8.03,5.64
2009-05-27,40.0,7.92,5.35
2009-05-27,44.1,7.88,4.41
2009-06-10,0.1,26.59,7.43
2009-06-10,1.0,26.53,7.4
2009-06-10,2.0,26.45,7.65
2009-06-10,3.0,25.52,8.35
2009-06-10,4.0,24.24,8.57
2009-06-10,5.0,21.97,9.23
2009-06-10,6.0,20.69,9.38
2009-06-10,7.0,19.67,8.93
2009-06-10,8.0,18.55,8.46
2009-06-10,9.0,17.31,8.63
2009-06-10,10.0,15.49,8.48
2009-06-10,11.0,14.53,8.07
2009-06-10,12.0,13.47,7.75
2009-06-10,13.0,12.78,7.92
2009-06-10,14.0,11.98,7.55
2009-06-10,15.0,11.39,7.44
2009-06-10,16.0,11.0,7.12
2009-06-10,17.0,10.56,6.69
2009-06-10,18.0,10.17,6.7
2009-06-10,19.0,9.87,6.52
2009-06-10,20.0,9.54,6.52
2009-06-10,22.0,9.04,5.93
2009-06-10,24.0,8.71,6.17
2009-06-10,26.0,8.53,6.19
2009-06-10,28.0,8.38,5.99
2009-06-10,30.0,8.25,6.03
2009-06-10,35.0,8.11,5.49
2009-06-10,39.0,8.04,5.32
2009-07-29,0.1,26.84,7.59
2009-07-29,1.0,26.87,7.56
2009-07-29,2.0,26.87,7.66
2009-07-29,3.0,26.86,7.48
2009-07-29,4.0,26.8,7.49
2009-07-29,5.0,26.07,7.82
2009-07-29,6.0,24.06,8.75
2009-07-29,7.0,22.86,9.03
2009-07-29,8.0,21.09,9.21
2009-07-29,9.0,18.92,9.05
2009-07-29,10.0,17.85,8.1
2009-07-29,11.0,16.1,6.8
2009-07-29,12.0,14.93,6.13
2009-07-29,13.0,14.0,5.91
2009-07-29,14.0,13.04,5.96
2009-07-29,15.0,12.32,5.76
2009-07-29,16.0,11.81,5.29
2009-07-29,17.0,11.4,5.12
2009-07-29,18.0,10.95,5.02
2009-07-29,19.0,10.55,4.91
2009-07-29,20.0,10.25,4.79
2009-07-29,22.0,9.7,4.69
2009-07-29,24.0,9.42,4.58
2009-07-29,26.0,9.08,4.42
2009-07-29,28.0,8.83,4.01
2009-07-29,30.0,8.6,3.74
2009-07-29,35.0,8.4,3.0
2009-07-29,40.0,8.35,2.61
2009-07-29,44.4,8.35,1.89
2009-08-20,0.1,28.47,7.33
2009-08-20,1.0,28.48,7.16
2009-08-20,2.0,28.46,7.03
2009-08-20,3.0,28.42,6.89
2009-08-20,4.0,28.41,6.79
2009-08-20,5.0,28.4,6.88
2009-08-20,6.0,28.35,6.98
2009-08-20,7.0,28.31,6.95
2009-08-20,8.0,27.69,6.93
2009-08-20,9.0,23.33,8.04
2009-08-20,10.0,20.5,7.09
2009-08-20,11.0,18.39,6.75
2009-08-20,12.0,16.74,6.08
2009-08-20,13.0,15.26,5.52
2009-08-20,14.0,14.19,4.68
2009-08-20,15.0,13.22,4.65
2009-08-20,16.0,12.6,4.63
2009-08-20,17.0,12.01,4.25
2009-08-20,18.0,11.52,4.12
2009-08-20,19.0,11.06,3.92
2009-08-20,20.0,10.67,3.73
2009-08-20,22.0,10.05,3.68
2009-08-20,24.0,9.57,3.58
2009-08-20,26.0,9.31,3.33
2009-08-20,28.0,8.92,2.95
2009-08-20,30.0,8.71,2.52
2009-08-20,35.0,8.52,1.59
2009-08-20,40.0,8.44,1.32
2009-08-20,40.8,8.45,0.21
2009-09-23,0.1,24.81,7.63
2009-09-23,1.0,24.74,7.52
2009-09-23,2.0,24.72,7.51
2009-09-23,3.0,24.64,7.53
2009-09-23,4.0,24.56,7.53
2009-09-23,5.0,24.52,7.34
2009-09-23,6.0,24.51,7.4
2009-09-23,7.0,24.5,7.51
2009-09-23,8.0,24.49,7.27
2009-09-23,9.0,24.49,7.31
2009-09-23,10.0,24.47,7.42
2009-09-23,11.0,24.34,7.34
2009-09-23,12.0,24.26,7.45
2009-09-23,13.0,23.84,6.84
2009-09-23,14.0,18.0,3.83
2009-09-23,15.0,15.79,3.11
2009-09-23,16.0,14.5,2.79
2009-09-23,17.0,13.72,2.83
2009-09-23,18.0,12.97,2.88
2009-09-23,19.0,12.3,2.86
2009-09-23,20.0,11.76,2.66
2009-09-23,22.0,10.95,2.49
2009-09-23,24.0,10.43,2.27
2009-09-23,26.0,9.92,2.2
2009-09-23,28.0,9.53,1.92
2009-09-23,30.0,9.2,1.54
2009-09-23,35.0,8.72,0.59
2009-09-23,40.0,8.65,0.23
2009-09-23,45.0,8.62,0.14
2009-10-21,0.1,19.09,7.62
2009-10-21,1.0,18.95,7.58
2009-10-21,2.0,18.89,7.18
2009-10-21,3.0,18.87,7.05
2009-10-21,4.0,18.83,7.63
2009-10-21,5.0,18.83,7.1
2009-10-21,6.0,18.82,7.16
2009-10-21,7.0,18.81,7.05
2009-10-21,8.0,18.8,7.19
2009-10-21,9.0,18.8,7.1
2009-10-21,10.0,18.79,7.22
2009-10-21,11.0,18.79,6.71
2009-10-21,12.0,18.78,7.09
2009-10-21,13.0,18.78,7.13
2009-10-21,14.0,18.77,7.15
2009-10-21,15.0,18.74,6.68
2009-10-21,16.0,18.6,6.24
2009-10-21,17.0,16.23,2.33
2009-10-21,18.0,14.88,1.24
2009-10-21,19.0,13.71,1.21
2009-10-21,20.0,13.06,1.27
2009-10-21,22.0,12.14,1.23
2009-10-21,24.0,11.13,1.07
2009-10-21,26.0,10.61,1.02
2009-10-21,28.0,10.12,0.92
2009-10-21,30.0,9.72,0.68
2009-10-21,35.0,9.11,0.11
2009-10-21,40.0,8.88,0.09
2009-10-21,45.0,8.82,0.13
2010-04-13,0.1,18.51,10.7
2010-04-13,1.0,17.87,10.82
2010-04-13,2.0,17.41,10.88
2010-04-13,3.0,17.14,10.85
2010-04-13,4.0,16.63,11.03
2010-04-13,5.0,14.87,11.25
2010-04-13,6.0,12.83,11.52
2010-04-13,7.0,11.53,11.6
2010-04-13,8.0,10.67,11.69
2010-04-13,9.0,10.12,11.65
2010-04-13,10.0,9.5,11.65
2010-04-13,11.0,9.2,11.5
2010-04-13,12.0,9.05,11.38
2010-04-13,13.0,8.83,11.29
2010-04-13,14.0,8.7,11.09
2010-04-13,15.0,8.36,11.05
2010-04-13,16.0,8.09,10.77
2010-04-13,17.0,7.66,10.74
2010-04-13,18.0,7.43,10.57
2010-04-13,19.0,7.23,10.5
2010-04-13,20.0,7.02,10.39
2010-04-13,22.0,6.75,10.19
2010-04-13,24.0,6.63,10.11
2010-04-13,26.0,6.54,10.09
2010-04-13,28.0,6.35,10.02
2010-04-13,30.0,6.31,9.95
2010-04-13,35.0,6.14,9.89
2010-04-13,40.0,6.08,9.38
2010-04-13,44.9,6.2,0.48
2010-05-20,0.1,22.17,9.55
2010-05-20,1.0,22.16,9.55
2010-05-20,2.0,22.11,9.58
2010-05-20,3.0,22.04,9.65
2010-05-20,4.0,22.0,9.65
2010-05-20,5.0,21.94,9.72
2010-05-20,6.0,19.13,10.24
2010-05-20,7.0,18.27,10.43
2010-05-20,8.0,17.62,9.93
2010-05-20,9.0,16.54,9.96
2010-05-20,10.0,14.94,9.92
2010-05-20,11.0,13.24,9.83
2010-05-20,12.0,12.04,9.91
2010-05-20,13.0,10.51,9.82
2010-05-20,14.0,9.72,9.67
2010-05-20,15.0,9.51,9.44
2010-05-20,16.0,9.04,9.3
2010-05-20,17.0,8.86,9.24
2010-05-20,18.0,8.67,9.11
2010-05-20,19.0,8.51,9.0
2010-05-20,20.0,8.25,8.87
2010-05-20,22.0,8.0,8.63
2010-05-20,24.0,7.8,8.59
2010-05-20,26.0,7.53,8.5
2010-05-20,28.0,7.27,8.48
2010-05-20,30.0,7.04,8.43
2010-05-20,35.0,6.78,8.06
2010-05-20,40.0,6.67,7.63
2010-05-20,45.0,6.67,7.53
2010-05-20,47.2,6.73,6.77
2010-06-10,0.1,26.37,8.29
2010-06-10,1.0,26.37,8.33
2010-06-10,2.0,26.37,8.31
2010-06-10,3.0,26.31,8.32
2010-06-10,4.0,26.23,8.29
2010-06-10,5.0,24.22,9.0
2010-06-10,6.0,21.95,9.52
2010-06-10,7.0,19.83,9.77
2010-06-10,8.0,17.77,9.85
2010-06-10,9.0,16.5,9.64
2010-06-10,10.0,14.83,9.49
2010-06-10,11.0,13.56,8.96
2010-06-10,12.0,12.22,8.48
2010-06-10,13.0,10.8,8.13
2010-06-10,14.0,9.95,8.04
2010-06-10,15.0,9.55,7.98
2010-06-10,16.0,9.28,7.99
2010-06-10,17.0,9.09,7.99
2010-06-10,18.0,8.66,7.97
2010-06-10,19.0,8.61,7.81
2010-06-10,20.0,8.51,7.75
2010-06-10,22.0,8.3,7.69
2010-06-10,24.0,8.16,7.66
2010-06-10,26.0,7.87,7.74
2010-06-10,28.0,7.48,7.79
2010-06-10,30.0,7.19,7.67
2010-06-10,35.0,6.93,7.14
2010-06-10,40.0,6.87,6.9
2010-06-10,42.6,6.88,6.65
2010-07-20,0.1,29.6,8.13
2010-07-20,1.0,29.59,8.13
2010-07-20,2.0,29.53,8.14
2010-07-20,3.0,29.49,8.13
2010-07-20,4.0,29.42,8.14
2010-07-20,5.0,28.88,8.58
2010-07-20,6.0,26.86,10.05
2010-07-20,7.0,24.82,10.52
2010-07-20,8.0,23.06,10.25
2010-07-20,9.0,20.85,9.81
2010-07-20,10.0,18.63,8.1
2010-07-20,11.0,16.9,7.0
2010-07-20,12.0,15.33,6.52
2010-07-20,13.0,13.88,6.12
2010-07-20,14.0,12.68,6.11
2010-07-20,15.0,11.52,6.22
2010-07-20,16.0,10.43,6.28
2010-07-20,17.0,10.03,6.28
2010-07-20,18.0,9.63,6.08
2010-07-20,19.0,9.32,5.95
2010-07-20,20.0,9.13,6.02
2010-07-20,22.0,8.99,6.02
2010-07-20,24.0,8.8,6.1
2010-07-20,26.0,8.58,6.23
2010-07-20,28.0,8.3,6.4
2010-07-20,30.0,7.94,6.33
2010-07-20,35.0,7.42,5.55
2010-07-20,40.0,7.29,5.11
2010-07-20,43.5,7.29,4.26
2010-08-12,0.1,31.49,8.11
2010-08-12,1.0,31.49,8.13
2010-08-12,2.0,31.5,8.12
2010-08-12,3.0,31.49,8.13
2010-08-12,4.0,31.35,8.3
2010-08-12,5.0,31.02,8.31
2010-08-12,6.0,30.36,8.22
2010-08-12,7.0,28.79,8.49
2010-08-12,8.0,25.92,9.52
2010-08-12,9.0,22.74,8.98
2010-08-12,10.0,20.64,8.1
2010-08-12,11.0,18.58,6.7
2010-08-12,12.0,16.42,5.05
2010-08-12,13.0,14.48,4.61
2010-08-12,14.0,13.06,4.68
2010-08-12,15.0,12.13,4.7
2010-08-12,16.0,11.26,4.73
2010-08-12,17.0,10.49,4.74
2010-08-12,18.0,9.96,4.84
2010-08-12,19.0,9.59,5.02
2010-08-12,20.0,9.45,5.03
2010-08-12,22.0,9.24,5.08
2010-08-12,24.0,9.04,5.17
2010-08-12,26.0,8.77,5.5
2010-08-12,28.0,8.54,5.63
2010-08-12,30.0,8.18,5.42
2010-08-12,35.0,7.6,4.32
2010-08-12,40.0,7.48,3.86
2010-08-12,42.8,7.47,2.46
2010-09-15,0.1,27.35,
2010-09-15,1.0,27.35,
2010-09-15,2.0,27.32,
2010-09-15,3.0,27.35,
2010-09-15,4.0,27.35,
2010-09-15,5.0,27.35,
2010-09-15,6.0,27.34,
2010-09-15,7.0,27.26,
2010-09-15,8.0,27.22,
2010-09-15,9.0,27.19,
2010-09-15,10.0,26.14,
2010-09-15,11.0,22.72,
2010-09-15,12.0,19.8,
2010-09-15,13.0,17.88,
2010-09-15,14.0,16.12,
2010-09-15,15.0,14.14,
2010-09-15,16.0,12.91,
2010-09-15,17.0,12.0,
2010-09-15,18.0,11.06,
2010-09-15,19.0,10.41,
2010-09-15,20.0,10.03,
2010-09-15,22.0,9.8,
2010-09-15,24.0,9.56,
2010-09-15,26.0,9.32,
2010-09-15,28.0,8.96,
2010-09-15,30.0,8.56,
2010-09-15,35.0,7.8,
2010-09-15,40.0,7.66,
2010-09-15,45.0,7.64,
2010-10-21,0.1,20.93,8.34
2010-10-21,1.0,20.93,8.32
2010-10-21,2.0,20.94,8.31
2010-10-21,3.0,20.94,8.3
2010-10-21,4.0,20.93,8.29
2010-10-21,5.0,20.93,8.26
2010-10-21,6.0,20.93,8.22
2010-10-21,7.0,20.93,8.19
2010-10-21,8.0,20.92,8.18
2010-10-21,9.0,20.92,8.19
2010-10-21,10.0,20.92,8.17
2010-10-21,11.0,20.92,8.15
2010-10-21,12.0,20.9,8.1
2010-10-21,13.0,20.35,4.87
2010-10-21,14.0,17.92,0.26
2010-10-21,15.0,15.8,0.15
2010-10-21,16.0,14.27,0.17
2010-10-21,17.0,12.68,0.49
2010-10-21,18.0,11.86,0.79
2010-10-21,19.0,11.19,1.2
2010-10-21,20.0,10.76,1.26
2010-10-21,22.0,10.35,1.54
2010-10-21,24.0,10.15,1.64
2010-10-21,26.0,9.87,1.94
2010-10-21,28.0,9.57,2.14
2010-10-21,30.0,9.23,2.15
2010-10-21,35.0,8.38,0.77
2010-10-21,40.0,8.22,0.21
2010-10-21,45.0,8.19,0.12
2010-10-21,45.6,8.2,0.11
2011-04-19,0.1,16.41,10.46
2011-04-19,1.0,16.11,10.56
2011-04-19,2.0,15.83,10.57
2011-04-19,3.0,15.45,10.63
2011-04-19,4.0,15.21,10.62
2011-04-19,5.0,14.87,10.63
2011-04-19,6.0,14.33,10.66
2011-04-19,7.0,14.1,10.53
2011-04-19,8.0,14.02,10.46
2011-04-19,9.0,13.9,10.4
2011-04-19,10.0,13.51,10.35
2011-04-19,11.0,12.86,10.23
2011-04-19,12.0,12.56,10.21
2011-04-19,13.0,11.97,10.04
2011-04-19,14.0,11.8,9.96
2011-04-19,15.0,11.57,9.83
2011-04-19,16.0,10.98,9.58
2011-04-19,17.0,10.53,9.26
2011-04-19,18.0,9.92,9.08
2011-04-19,19.0,9.5,8.77
2011-04-19,20.0,9.27,8.68
2011-04-19,22.0,8.72,8.42
2011-04-19,24.0,8.49,8.16
2011-04-19,26.0,8.22,8.11
2011-04-19,28.0,7.9,8.05
2011-04-19,30.0,7.69,7.93
2011-04-19,35.0,7.31,7.5
2011-04-19,40.0,7.11,7.01
2011-04-19,45.06,7.08,6.5
2011-05-18,0.1,19.13,9.56
2011-05-18,1.0,19.18,9.53
2011-05-18,2.0,19.05,9.58
2011-05-18,3.0,18.98,9.59
2011-05-18,4.0,18.96,9.6
2011-05-18,5.0,18.94,9.61
2011-05-18,6.0,18.92,9.6
2011-05-18,7.0,18.22,9.93
2011-05-18,8.0,17.9,10.3
2011-05-18,9.0,16.37,9.89
2011-05-18,10.0,15.86,9.64
2011-05-18,11.0,15.35,9.31
2011-05-18,12.0,14.76,9.06
2011-05-18,13.0,13.96,8.82
2011-05-18,14.0,13.4,8.61
2011-05-18,15.0,12.98,8.21
2011-05-18,16.0,12.5,7.87
2011-05-18,17.0,12.13,7.56
2011-05-18,18.0,11.51,7.31
2011-05-18,19.0,10.87,7.07
2011-05-18,20.0,10.64,6.87
2011-05-18,22.0,9.69,6.55
2011-05-18,24.0,9.48,6.44
2011-05-18,26.0,9.2,6.48
2011-05-18,28.0,8.87,6.56
2011-05-18,30.0,8.59,6.52
2011-05-18,35.0,7.93,5.74
2011-05-18,40.0,7.77,5.21
2011-05-18,45.0,7.77,5.06
2011-05-18,45.87,7.82,1.72
2011-06-01,0.1,27.93,8.86
2011-06-01,1.0,27.79,8.86
2011-06-01,2.0,27.65,8.83
2011-06-01,3.0,27.28,9.05
2011-06-01,4.0,25.45,9.57
2011-06-01,5.0,23.61,10.07
2011-06-01,6.0,21.37,10.7
